epoch,acc_top5,accuracy,loss,lr,val_acc_top5,val_accuracy,val_loss
0,0.506405770778656,0.3481104373931885,3.1960268020629883,1e-05,0.7503765821456909,0.5211964845657349,2.0221338272094727
1,0.6878584623336792,0.4610024094581604,2.371389389038086,1e-05,0.8026683926582336,0.5681084394454956,1.7798503637313843
2,0.7326722145080566,0.4882873296737671,2.148711919784546,1e-05,0.8241876363754272,0.5863998532295227,1.668568730354309
3,0.7615652680397034,0.5122487545013428,1.9929165840148926,1e-05,0.8323649764060974,0.5967290997505188,1.5897427797317505
4,0.7798981666564941,0.5301527976989746,1.8823198080062866,1e-05,0.8373143672943115,0.606843113899231,1.5379871129989624
5,0.7936210036277771,0.5433931946754456,1.8109325170516968,1e-05,0.8474284410476685,0.6152356266975403,1.495039701461792
6,0.806486189365387,0.5522916316986084,1.7559329271316528,1e-05,0.8525930643081665,0.6191090941429138,1.4660253524780273
7,0.8122219443321228,0.5552935004234314,1.7122271060943604,1e-05,0.8558209538459778,0.6277167797088623,1.4435884952545166
8,0.8209059238433838,0.5694451928138733,1.6479872465133667,1e-05,0.8592640161514282,0.6257800459861755,1.4219577312469482
9,0.8305547833442688,0.5775395631790161,1.6017812490463257,1e-05,0.8614159822463989,0.6367548704147339,1.402455449104309
10,0.8359153270721436,0.5798981785774231,1.5606293678283691,1e-05,0.8657197952270508,0.6287927627563477,1.4073946475982666
11,0.8434199690818787,0.595443606376648,1.5316460132598877,1e-05,0.8687325119972229,0.6335269808769226,1.3941401243209839
12,0.8478692173957825,0.600214421749115,1.4928010702133179,1e-05,0.8687325119972229,0.6406283378601074,1.382210373878479
13,0.8500133752822876,0.601661741733551,1.48157799243927,1e-05,0.8756186962127686,0.6419194936752319,1.3603847026824951
14,0.8551058769226074,0.6121683120727539,1.4361076354980469,1e-05,0.8745427131652832,0.6440714597702026,1.355371117591858
15,0.8555883169174194,0.610774576663971,1.430769443511963,1e-05,0.8747578859329224,0.6425650715827942,1.344832420349121
16,0.8636290431022644,0.6140444874763489,1.3917123079299927,1e-05,0.8702388405799866,0.6408435702323914,1.3529492616653442
17,0.8666845560073853,0.6269096732139587,1.3712538480758667,1e-05,0.8769098520278931,0.6447170376777649,1.341385006904602
18,0.8720450401306152,0.6281425952911377,1.335176706314087,1e-05,0.8756186962127686,0.6462233662605286,1.3345507383346558
19,0.8755829334259033,0.6288394331932068,1.331938624382019,1e-05,0.8756186962127686,0.6417043209075928,1.3441234827041626
20,0.8741891980171204,0.6340927481651306,1.3093465566635132,1e-05,0.8766946196556091,0.6429954767227173,1.3511615991592407
21,0.8810506463050842,0.6404181122779846,1.286237359046936,1e-05,0.8786313533782959,0.6479449272155762,1.3350085020065308
22,0.8833556771278381,0.6426694989204407,1.275970458984375,1e-05,0.8766946196556091,0.649666428565979,1.3394063711166382
23,0.8866255879402161,0.6454569697380066,1.2567379474639893,1e-05,0.8769098520278931,0.64708411693573,1.3365633487701416
24,0.8906459212303162,0.6476011872291565,1.238648772239685,1e-05,0.8769098520278931,0.6494512557983398,1.3355094194412231
25,0.8912891745567322,0.6612704396247864,1.2124396562576294,1e-05,0.8773401975631714,0.6472993493080139,1.337195873260498
26,0.893218994140625,0.6607344150543213,1.1988105773925781,1e-05,0.8792769312858582,0.6475145220756531,1.3353466987609863
27,0.894451916217804,0.6606807708740234,1.187076210975647,1e-05,0.8814288973808289,0.6488056778907776,1.328700304031372
28,0.898579478263855,0.6662020683288574,1.1652781963348389,1e-05,0.8814288973808289,0.6539703011512756,1.3272546529769897
29,0.9029214978218079,0.6683998703956604,1.1516587734222412,1e-05,0.8788465857505798,0.6526791453361511,1.3269497156143188
30,0.903832733631134,0.6703296899795532,1.1396561861038208,1e-05,0.8794921636581421,0.6546158790588379,1.3305765390396118
31,0.9084427952766418,0.6719914078712463,1.1170835494995117,1e-05,0.8799225091934204,0.6500968337059021,1.333624005317688
32,0.906673789024353,0.6778879761695862,1.113436222076416,1e-05,0.8794921636581421,0.6518183946609497,1.3319091796875
33,0.907156229019165,0.6818011403083801,1.0969852209091187,1e-05,0.8799225091934204,0.6552614569664001,1.318159818649292
34,0.913428008556366,0.6894130110740662,1.075679898262024,1e-05,0.8805680871009827,0.6559070348739624,1.3191653490066528
35,0.9180380702018738,0.68930584192276,1.0600926876068115,1e-05,0.8818592429161072,0.6574133634567261,1.3206576108932495
36,0.9168051481246948,0.689949095249176,1.0592658519744873,1e-05,0.8779857754707336,0.6580589413642883,1.33317232131958
37,0.9164835214614868,0.6985794901847839,1.0412023067474365,1e-05,0.879061758518219,0.6556918621063232,1.3269116878509521
38,0.9220584034919739,0.7031359076499939,1.019537091255188,1e-05,0.8794921636581421,0.6563374400138855,1.331557273864746
39,0.9196462035179138,0.700670063495636,1.0251662731170654,1e-05,0.8794921636581421,0.6567677855491638,1.3340753316879272
40,0.9227553009986877,0.702599823474884,1.0172467231750488,1e-05,0.8797073364257812,0.6535398960113525,1.3293756246566772
41,0.9250603318214417,0.7058161497116089,0.9905195832252502,1e-05,0.8788465857505798,0.6578437685966492,1.3394052982330322
42,0.9258643984794617,0.7098901271820068,0.9911471009254456,1e-05,0.8794921636581421,0.6546158790588379,1.3424831628799438
43,0.9280622005462646,0.70779949426651,0.9817322492599487,1e-05,0.8807833194732666,0.6533247232437134,1.3450427055358887
44,0.9268828630447388,0.7178772687911987,0.9580733180046082,1e-05,0.8807833194732666,0.6544007062911987,1.3350281715393066
45,0.9303671717643738,0.7190029621124268,0.9502679109573364,1e-05,0.8799225091934204,0.6610716581344604,1.3267143964767456
46,0.9324041604995728,0.7186813354492188,0.9397587180137634,1e-05,0.8822896480560303,0.6537551283836365,1.3432623147964478
47,0.9348700046539307,0.7214151620864868,0.9299778342247009,1e-05,0.8827200531959534,0.6569830179214478,1.3304986953735352
48,0.9389975666999817,0.7209863066673279,0.9247644543647766,1e-05,0.881644070148468,0.6565526127815247,1.3364120721817017
49,0.9348700046539307,0.7223264575004578,0.9292709231376648,1e-05,0.8822896480560303,0.6578437685966492,1.343523383140564
50,0.9348164200782776,0.7252747416496277,0.9189984202384949,1e-05,0.8829352259635925,0.6541854739189148,1.336592435836792
51,0.9385687708854675,0.7294558882713318,0.9020747542381287,1e-05,0.8807833194732666,0.6559070348739624,1.3404799699783325
52,0.9396944642066956,0.7302599549293518,0.891411304473877,1e-05,0.883795976638794,0.6526791453361511,1.3415367603302002
53,0.9421066641807556,0.7358348965644836,0.8816434741020203,1e-05,0.8822896480560303,0.6526791453361511,1.3429278135299683
54,0.9397480487823486,0.7355668544769287,0.8729511499404907,1e-05,0.8822896480560303,0.6539703011512756,1.3393479585647583
55,0.9450549483299255,0.7423210740089417,0.8574177622795105,1e-05,0.8853023648262024,0.6584893465042114,1.3420222997665405
